S_ID,AVG_SCORE
2e974669ceda1faf3fb2998396b9eb13,93.0
3a36b11d3403a023cc66f0e6eae5d5f9,89.25
457b568ac56145083ac0f10fb53d1bcf,87.5
552e9751ef34b4fb2fb122a2d8ac24e4,89.375
5a9f5358b8fdd381a439f024c1dd07ee,90.0
7647714c8b72f854b75d8369c184111a,89.75
87a76f9f28e1bace350e2a62d06f28a1,89.625
97e25655ed2d23d3733b70f31d9b89d3,88.33333333333333
98eef95f220e5d4041d54cc33cdd9e90,83.5
a0900bb3390769d74e242744452e306d,88.42857142857143
a4d59d603b7a634c7573ffee25e77751,89.0
adc46975463469f8a7256e95de1d5c5f,88.125
c1e38d48317816e36e2788576de5c550,89.375
d6d335fda154e755aa38a7850f917f86,90.0
dd677d2b7453c6bac2e4554ee0b93f77,83.0
1af9d8759e64f0f2649beb744a481d56,87.6
3fa8424b673626391ce501dccd5eb1e4,88.66666666666667
48c07241708c4540922340c6cb8ae46a,89.0
5d6e4a8b9636370c2823b5d953dc773b,80.8
7912de164851a65bf5a522047bab1967,89.0
ca010e799293382f1b7a6394f6ad5f18,88.0
d9cb33a6270566bb645a33f90e0bae99,87.66666666666667
3960d6a73aee910efec464c1d8f30830,91.25
479acf7f6bebeb66fd53909bcfa00c66,82.6
66453d242ebf2710d4d7df243c69ddc7,81.25
7a7ecb874ea07d41b601e0f22f5c0728,89.75
9ccf6c3a81e9d352fe65a65ba413a935,91.33333333333333
b522b0218c0b4c916209f5ad0829db67,89.33333333333333
e0937ac33b3e76e61d0cbbfcf71e109c,79.2
10e7d07c6bf7452c3a1c0211cc6c2638,83.33333333333333
13020d7c1f6b0bf0166afccbf904346e,81.33333333333333
1c568d78564c07d28b8798d13fb3db1c,88.16666666666667
27acd541072599727c066410d7a520cd,88.57142857142857
59752864eb674bc70b9cd2337b39b337,82.33333333333333
66185b8c4bcf33ef42001df26b8f1c94,80.85714285714286
6769f0b8a147ba9758e891012e2f19de,84.83333333333333
717baac63bb8e13d5c7117a660b8fd99,81.0
859df06009a7ed6b42963f3ba37daadc,85.75
