S_ID,AVG_SCORE
29a00d9affd8acfb38cfa8b63e11bf9c,83.9090909090909
9962c5b0bd9894b2103cde5e4d2c1d3d,85.16666666666667
d12063f8c3b96169b89d369688435635,81.27272727272727
9fb438ccf69c371aa3d225321d9bc1d3,93.33333333333333
0448bfa4f56d8593eb598949fde32bf1,92.0
0c7f0d94268244bb95b9c6fd27557f0a,89.5
2e45ddef896dc5d93cb183be2b5ba3a0,89.75
32c8b0a035dd879f6a4459b16dc09fc7,90.5
591b187238bdaf390f6e04c9c5b64e63,88.25
59d2231ac316797ac2c54dd3c61c43dd,92.25
5e7d1e654073ab9561ebcf6d5a2cbead,90.25
6ab2bde2dfb19b933a76214a7350fcf8,91.0
9d09387fa511ae2ce5e5fcd1d30cf20e,91.75
acb21bb600c00ed10d9f69b4148cabc3,93.0
b06e4783f87825f6846c1dea29b89a8b,92.0
bbbcde1563c41ec63996e7d1a7cb2639,92.25
ea1dac0c2f09bd8461f1aa7eb89dabe1,89.0
ec5bcadc618921e2bd7ea8830b1e4ec0,89.25
f29a895a94cf5ee4cd6b071372852814,91.0
6718151fd30bd66ce97c7ae1848f9d4c,88.66666666666667
c6edcddeaacce1583983e92c13b20cae,91.0
df4a7029c31cb66b06998c260b110524,85.66666666666667
e72309ecfeaab9dba70426b47dd6db39,84.83333333333333
95cb3502d8cb6bdbf193299a1ce779e7,87.66666666666667
abccc001ea43e5b09487b13efb51e79b,83.66666666666667
b3ddbf8059facb33dc6d3ec12e24786e,95.5
eb41d97f78a45a8b39ea10df6f1718ab,67.83333333333333
7134165de1a4b9c116ba55e20832d58a,86.14285714285714
a2370a6be13b5654a88ef8a270b7586b,84.42857142857143
b60efd73f0fad3d243977aa86401c90e,77.42857142857143
cd5c4246e67e65ce2976e31e45af5089,81.28571428571429
bbce5407e1932143c8709d01936030f1,80.0
ac197c54c27b6b1b6457abdb20a2e52b,88.0
0c9e7b72ea75d32b93d2555eb87f77e4,57.375
14375a6959fd24e54cab70df4ffc7a15,79.66666666666667
193802d286fd3e0575f5e0aa05de5a60,77.07692307692308
1967d6b62358c25e8bf971add92e08ae,83.28571428571429
2e4b0da2882cd5977c68b2c7b6cc6ae4,76.5
376faa4b9ce7534d6984d1a80b8542d5,89.125
3bea86f8e0c16b9607fb0ad33c267de8,84.5
487eb48aeab6c3b8a84806659fdcbf28,87.16666666666667
5f8da7cd39dfdff10dcb924b879e9697,85.18181818181819
690a528ad07b17f0fd1dc74a177307c7,86.375
8175bda5a7e84a01bf2ff3efb19fcd58,72.0
85134a854473b8856286003208c24064,83.33333333333333
96d490100bdbe3e472fa17f341d2abed,59.09090909090909
aceff0cc3ba15017195cdc6db3ee99c3,78.72727272727273
e29c239015d32b5b0252893588dc5fa2,84.27272727272727
f090e900e63b85eae817f369d49a09a7,84.66666666666667
f744ef16c5567bfd9b6ba9cc3793239a,83.11111111111111
27a70ec88cef4def95c3e9aaf8411e66,90.625
9a9a37b6723d187ddf64a7d6526202a2,83.75
eae3e5af4c357a8430cb61f3f4fb976c,85.15384615384616
00dce4a6afe5a5482b3e8613a1d3df3a,78.5
0b159bd8fb898e02ea172fa0a9bf406e,70.22222222222223
11da20fabe255088dc0591ed5b9f31be,78.15384615384616
16083cee1f0a7bf5d238eefc350266ba,90.4
222fff3186e1ab179e8e174a16e0c2cd,74.08333333333333
2c5d4af8e1b71771db896d455c11781e,85.55555555555556
323815b9e489b4b5ff5d1d762cfe3dc4,73.08333333333333
354347d5572a6414b47c07e22c7d5f81,70.2
3c20c178882f93a45a2091abe0a13c7b,80.16666666666667
3df24ce821c296cafe82366915461433,73.36363636363636
4094a52cf81cd53b55fa4a133f2c84ba,79.3
425fcc4e7d4d6df752d2bb4dbe5b6657,46.25
525a9579ea88c5bf098e509df8b79e02,75.5
544ca0cf803b161a0643d4409ca39f53,80.9
5794c3513b0f1db06b777483137fec27,71.4
5b6c5ca688026e173a5fec77cb643569,52.0
62da9b93199cf177f6b54d706804852b,85.77777777777777
6645e4db14cd896abd87851a0b5ac1a0,70.3
72db72209cad03e9ca0b642dc172a08d,81.18181818181819
752fe091966e9f2549d23e5e593be4c7,70.63636363636364
83bc20ad8fb2cb336212435a06673ce0,81.2
8d4f5a68ce45cd08b82e3d3880998ebb,76.36363636363636
92541b8d8b44efe29ec99b52ba2ade22,83.0
9d7cba12114927f201b6352de532def1,72.8
a2a96aa40d4c51e108cbfe9d9948057b,76.7
a5862238e9156bba1da1f9060ad25e83,81.55555555555556
