S_ID,AVG_SCORE
004044d641163a9ff59eee48c6cd7931,91.85714285714286
1720fb02121909d15ca640e5e5bb0b63,91.0
1f39058d8d4899e4ab3133db16711e56,90.5
453b7d537d7d8284440a1315c7f7db29,91.16666666666667
657e42fda0993cc5c6ea214606b2efe5,92.83333333333333
66a67f49e4895c66099216f8b2e34e18,86.4
71725550a50f89c676cd243df85bd4ad,79.8
882b892fea3916710aa5ff47d4a5fefe,88.5
88a79a7bd0a07c8f9b93ca7b3e2d9b4e,79.27272727272727
983ff17e024dbe6f2cbb594277c67f65,86.42857142857143
ae45f0a59c88b88a0bb693a82228d2a1,89.66666666666667
b2526d3841b955a6a1c8ea4ba086ebd9,90.0
bb920753a08afb3d06aaaa67cbf38b8f,91.0
bfe77a0cdd50b2f08ed57b30cbc1f891,88.66666666666667
c77fd57196a29e183da2af1262fac39d,88.2
d32a4da3795c4a6c77aab902b8f57e22,88.33333333333333
d5ba72fac7c2f07b7d88f063f3930ff0,90.66666666666667
d8ba19604815136fb6b3e98fe4723867,90.0
db016bf30e07ab0e2e8190da663ce3f1,88.85714285714286
ded287e545035c299d8cc07678489c7d,76.81818181818181
fe6e3d6b09f72f87741090d81f03062b,90.71428571428571
0085d06862e5afff810d265bdccd759e,89.33333333333333
3d2143c0d28b983606b97371b9113af4,88.25
57f9efe1585daba4505a59cb73c9cb5e,90.6
c7b80b2d5681ee8a177d45ef7d82dbe1,91.66666666666667
148d3bc28eaa792e8fbc7c07dcd1f807,88.0
18aaf55bc33ae7f7bab6fd6e3ef38646,71.6
2520e0a02ee7fd207375967ebb937c58,90.6
29fdbf2fad8e5adb45545655c1c25193,90.2
3c0f1ed71538b57440354f784c0cefef,87.2
482c566ede8c3c1ac4aa30e7f87b2560,89.8
4d4f46166990107c91e49c3b595b1336,89.5
4fa931efb0558fff1e854afab0fe9fa0,90.2
75ad49c97c811ffc601fecb4c23a3bfe,90.6
75ca5271c40468c6e08dd6e0917d5355,89.6
7adfb6bf313b39c485beb6b2039de727,93.8
7f4edf4c0aac2f41607ec80da51190c7,92.2
8080a315208ae2026b09c010af002ede,92.2
86ff7ddc3b50a003d5232276c778383f,86.4
9974355d63788a56ca4ad7355bb343e7,91.6
a6791e260f949b2779d01b664a9923b7,90.8
b5efd71b21e9793ac65e1d72b8b2f087,84.8
bda8b5506acb3ee9f3d589f561bdf248,86.8
e06871e8aeca0c5af62fedcc44d6e39e,91.4
ec460807f0463440946e20603c07c6ce,89.2
f7ddedca843a5c9485a22b84ced0fb13,91.4
2f81e8bd5961a4f7757330c31197df86,83.8
30498e9e191aed5c5745e967cd6c72b1,86.0
6e0b0b9bfbcef53defed8b46a527b6b6,91.4
7b43d4ef84ac9c6be6856628f8e39244,89.2
b06e4783f87825f6846c1dea29b89a8b,88.5
cb599c26a6b7ed6983179d672ad80bd5,87.6
e518983a075a0281c1ef9cd0d60fb51d,91.2
4eb516aaa78d20061b01b2ba55d01117,83.5
a643b19a5ffb764d0bc34192a3a8701f,92.75
27a4c097e774361bd0bf28ada50ffbd1,92.14285714285714
38048a71dd6ddec4e450987332cf8e94,85.0
4bf8f6d047745c4e0dc21c9e2a7b5feb,81.88888888888889
5cd59bb56a82915582a69842132a422a,74.16666666666667
621795f558e9c388f32c75547283ab4d,90.5
8083cccbc8d8de9179b1d6e3520d72d8,80.66666666666667
cb255090aac2546c7bf7d141decfd30e,87.75
f77c42071cb43c3ce2bdaa83dbefafad,87.875
fcc4a77b3a121e6bab3adbdbcd49e0c5,93.0
1c60ca46553c6a6a0680846fa3c304ff,79.6
6d82993ec8281f3515ff027693b5044a,92.4
be4211af07219d92700e7b4c4bb85816,89.8
7142b5bd1c0899d252f114c690490008,86.57142857142857
8b8cafdfa2d4d528452acc918ce4e099,90.42857142857143
18bc7cf80714fd5f8e4e295d50a7ba9c,85.25
3f7e630b24808e5efc9a44c274b7b145,90.5
95cb3502d8cb6bdbf193299a1ce779e7,88.2
dec2d02f9ba9fbd9b9af81e398420318,85.8
f41eec99c9b186f7a0b2cdd7f30e49fe,39.25
fb590dd3475694cbd120c3b85cc68308,89.75
d479a6c8b04e4106971e53dcfc7afbff,85.11111111111111
1b3de5177b5cf034484b94ff4f2e85df,86.5
3fcfbd1cf9582626efdf605671783175,86.5
9b36f103a97a91d8bd3c74ed26dac8c0,65.0
bc195fac4581829b3ffb27447f34d798,80.0
13f855c137a39864c62f03f7a68f10eb,86.83333333333333
2901e1cf2dc8ae2e7d854037feb535d9,91.0
32ec99f45a2a432588283e8f5eb86256,87.6
49fe25b9b4f7597332edd30d0664dd64,91.0
54a61416862b155ca87a70ea8272d208,89.6
5624769c7604d5d7ae9cd56d0f0dbbf6,85.8
6028956216545f63d02d5d151f821ded,88.33333333333333
64a1759acad4e8759bfc67d70dfa8070,86.5
67de5a2269908090c9a6af312cbe1010,88.16666666666667
68583f258130405e14b679dcf5e63224,88.2
7699a579583ed6a20a469066387ac92f,86.5
89658bfa7951bcfc31698a57fa2622d4,89.14285714285714
b1d793c0104b3fb3807c434807354218,85.57142857142857
b2231f79abe7f2d4357fb91733f47007,71.16666666666667
b83effa39daaf142931335163f87bba2,88.2
d260a37c1e13a39b81d0bf8b3bff4d3d,92.33333333333333
eb3a1e74f508bf0e6359dae8ced293aa,86.57142857142857
f5a860a36c5c061e6f88c798db60d809,89.75
f7621d775aee076417bd0762c0c145c8,90.0
f81211d3f7320b662995b22bb9738cb2,90.0
fc6f914c30920571426d60ace08d73da,89.5
0989d13a1e16460aec28b69889cb1c78,79.33333333333333
2a5635857cfe48415d94d76235d89065,85.28571428571429
3bfe09c114e96dd081c952cb06ba6d5d,89.77777777777777
428b59b791dc801e0183cb42565540f1,76.15384615384616
47770114c9a7179318f7e63fa4af1cf3,75.36363636363636
4ea268ac0104c7d19c282b339da6a6a5,83.6
50254733e21692aacdb0aaa5e7bba313,72.33333333333333
5b92baa321513d911107406d2f01ba5b,79.81818181818181
5d620db290ed0ba5a7b5bed99a1d283a,85.42857142857143
63ecdb56c6c44b7a72c303c745f4a6d5,80.42857142857143
67a382b35964955f917d77e4482e8c58,88.07142857142857
7bfa8ae2ef49ce0fdd3418dae6c3eb4e,83.55555555555556
8c7ca7d1822e3750be46b25fa0760b7c,81.83333333333333
9397170c06137a84fdaba869cefb4102,85.83333333333333
97eb21c1acc63ded09ddaf09d3be7917,87.83333333333333
9928a87e8946dadc373a08e45e9f0a04,83.42857142857143
c97f3e078a8ddacab026006c142799f2,79.0
cc4756f31c7210fdac13a6c96606b26e,83.8
cf98cbbc97e0aa804ee3e7764a8e3c65,85.83333333333333
d14f1e8d23d7b746c9a33b8a9598c6e5,79.11111111111111
dc27e5e10ed3210ebac60bdf993bfe67,83.72727272727273
e54eda0216559dc472c8600c1223743b,84.42857142857143
e6dd6860986ce6785dc9e35bdb4f9fc1,76.66666666666667
ef108e8a484639fff449d346265469ab,85.41666666666667
