S_ID,AVG_SCORE
1af9d8759e64f0f2649beb744a481d56,90.375
3960d6a73aee910efec464c1d8f30830,90.85714285714286
3fa8424b673626391ce501dccd5eb1e4,89.625
479acf7f6bebeb66fd53909bcfa00c66,89.0
48c07241708c4540922340c6cb8ae46a,91.42857142857143
5d6e4a8b9636370c2823b5d953dc773b,86.5
66453d242ebf2710d4d7df243c69ddc7,87.75
742aef2e2a118a9a136434f9a216803f,91.375
7912de164851a65bf5a522047bab1967,90.14285714285714
7a7ecb874ea07d41b601e0f22f5c0728,88.875
9ccf6c3a81e9d352fe65a65ba413a935,92.0
b522b0218c0b4c916209f5ad0829db67,87.5
c162c3feba90a6d1d14e17c00068acf3,86.25
ca010e799293382f1b7a6394f6ad5f18,88.25
d9cb33a6270566bb645a33f90e0bae99,89.14285714285714
e0937ac33b3e76e61d0cbbfcf71e109c,89.125
4edb36aeb3ea262897af7aed30452ecc,76.44444444444444
6d4d30f89845a256779119dcd38917af,86.66666666666667
c4cf25489251477631118c2b0d950182,88.0
e9484728ed49d80270cadbe6faa4f0c0,85.75
eeaebfac60e6c724e899df8065ba0a95,78.9
f4296e942b19de6aeff00273111df465,89.0
11de507814bd94a9317ae5553d3e061d,84.0
2f375be14963ad1e26f98d917822d6d4,86.5
3c2c147290e814b995e5adf5429b50ce,85.5
5470d998a77729f28a4378608b9b2d32,85.0
57211caaa8f45eb14064ba1cbd203a5f,85.0
5e8d95683f6ade2026169e770b5d62ba,87.5
be8834f784c3dde2ca8460e5ffc3cb2c,85.5
bea424a9e8b375ad89ea25b689e232a9,79.0
dc933a74059590536fdfba148f4aeef9,86.0
dd7bf919583dbd9112ee3d2751d5a826,85.0
fe656b730746ddbce2608916080f7b71,84.0
09856c3b35fa52695343f933936a6596,88.0
1a0dded2568ae30c9478c2742a150104,90.66666666666667
1a8d11fe8405c43f9da7b66d8b861209,87.25
1bf53ecba90d5847bfb625f3d35d064c,87.6
2af3046334d4b557628d15a782f434ac,89.0
393cb98e92a13836be8b0bb2089dc8f2,90.33333333333333
